link_kost,nama_kost,alamat_kost_1,alamat_kost_2,latitude,longitude,jenis_kost,luas_kamar,fasilitas_gedung,sekitar_gedung,harga_mulai,tipe_kamar,tipe_kamar (nama_kamar),tipe_kamar (luas_kamar),tipe_kamar (harga_kamar),tipe_kamar (spesifikasi_kamar),tipe_kamar (fasilitas_kamar)
https://infokost.id/listing/kost-cempaka-timur-ix-no-11/,Kost Cempaka Timur IX No 11,"Jl. Cempaka Putih Timur IX No.9, RT.3/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510","CEMPAKA PUTIH TIMUR,           CEMPAKA PUTIH,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10510",-6.173218162684304,106.87540781009965,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Laundry', ' Rooftop', ' Ruang santai / ruang tamu']","['RS Yarsi', 'GOR Badminton Cempaka Putih', 'Taman Ria Rio', 'Jakarta International Equestrian Park', 'Green Pramuka Square Mall']",Rp 2.500.000/bulan,yes,"[' Standard With Window', ' Standard A', ' Standard B']","['Luas kamar: 7,5m', 'Luas kamar: 8m', 'Luas kamar: 7,5m']","[' Rp 2.500.000', ' ', ' Rp 2.600.000', ' ', ' Rp 2.500.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV Kabel'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV Kabel'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV Kabel']]"
https://infokost.id/listing/kost-hj-abdul-majid-dalam-ii-no-27/,Kost Hj Abdul Majid Dalam II no. 27,"Jl. Abdul Majid Dalam II No.27, RT.8/RW.5, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","CIPETE SELATAN,           CILANDAK,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12410",-6.2677748,106.8010497,Kost Campur,,"[' Area parkir', ' CCTV', ' Wifi']","['Stasiun MRT Haji Nawi', 'ITC Fatmawati', 'RSUD Kebayoran Baru', 'Warung Makan', 'Coffe Shop']",Rp 2.000.000/bulan,yes,[' Reguler Single Bed'],"['Luas kamar: 10,50m']","[' Rp 2.000.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']]","[['AC', 'Lemari', 'Meja', 'TV Kabel']]"
https://infokost.id/listing/ruoptions-pure-livin-cempaka-putih/,Pure Livin Cempaka Putih,"Jl. Cempaka Putih Timur IX No.9, RT.3/RW.7, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta","CEMPAKA PUTIH,           CEMPAKA PUTIH,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10510",-6.1733172577526565,106.87490187803165,Kost Campur,,"[' Area makan', ' Area parkir', ' Cleaning service', ' Dispenser', ' Kompor', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']",[],Rp 2.400.000/bulan,yes,"[' Pocket Single A', ' Pocket Single B']","['Luas kamar: 7.20m', 'Luas kamar: 7.20m']","[' Rp 2.400.000', ' ', ' Rp 2.500.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (100x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'TV'], ['AC', 'Kursi', 'Lemari', 'Meja', 'TV']]"
https://infokost.id/listing/kost-jalan-otista-2-no-25/,Kost Jalan Otista 2 No.25,"Jl. Otista 2 No.25, RT.6/RW.9, Bidara Cina, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330","BIDARA CINA,           JATINEGARA,           KOTA JAKARTA TIMUR,           DKI JAKARTA           13330",-6.230802814330491,106.86938767786766,Kost Campur,,[' Wifi'],"['Politeknik Statistika STIS', 'Institut Transportasi dan Logistik Trisakti', 'Terminal Kampung Melayu', 'Apotek']",Rp 1.500.000/bulan,yes,[' Compact Single Bed With Window'],['Luas kamar: 12m'],"[' Rp 1.500.000', ' ']","[['2 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam']]","[['AC', 'Lemari']]"
https://infokost.id/listing/kost-bu-adrie/,Kost Bu Adrie,"Jl. Rawa Bahagia V No.3, RT.5/RW.2, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450","GROGOL,           GROGOL PETAMBURAN,           KOTA JAKARTA BARAT,           DKI JAKARTA           11450",-6.164224448709928,106.7980296089232,Kost Campur,,"[' Area makan', ' Area parkir', ' Dapur', ' Kompor', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['ITC Roxy', 'Universitas Trisakti', 'Universitas Tarumanegara', 'RS Sumber Waras', 'Stasiun Duri']",Rp 1.300.000/bulan,yes,[' Tipe AC'],"['Luas kamar: 9,32m']","[' Rp 1.300.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar']]","[['AC', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-sam-ojrat-depok-sleman/,Kost Sam Ojrat Depok Sleman,Jln. Affandi (Gejayan) Pelemkecut CTX No. 33D RT 13 RW 04 Depok Sleman Yogyakarta,"CONDONG CATUR,           DEPOK,           KABUPATEN SLEMAN,           DI YOGYAKARTA",-7.7617455,110.3941026,Kost Putra,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 850.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-beauty-residence-reguler/,Kost Beauty Residence Reguler,"Jl. Sunter Indah XI Blok KE No. 9, RT.13/RW.12, Sunter Jaya, Tanjung Priok, North Jakarta City, Jakarta 14360","SUNTER JAYA,           TANJUNG PRIOK,           KOTA JAKARTA UTARA,           DKI JAKARTA           14360",-6.151331,106.877777,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Rooftop', ' Ruang santai / ruang tamu', ' Wifi']","['Mal Artha Gading', 'Mall Of Indonesia', 'Danau Sunter', 'Sunter Mall', 'Masjid Ramlie Musofa', 'ITC Cempaka Mas']",Rp 2.000.000/bulan,yes,"[' Superior Single Bed With Window', ' Regular Queen Bed With Window']","['Luas kamar: 11m', 'Luas kamar: 13,20m']","[' Rp 2.000.000', ' ', ' Rp 2.500.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air'], ['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei'], ['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei']]"
https://infokost.id/listing/kost-mandar-4/,Kost Mandar 4,JL. MANDAR IV DC 2 NO. 2 BINTARO SEKTOR 3 A TANG-SEL,"PONDOK KARYA,           PONDOK AREN,           KOTA TANGERANG SELATAN,           BANTEN           15225",-6.270741722544503,106.73976549699871,Kost Putri,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Rooftop', ' Ruang santai / ruang tamu', ' Wifi']","['Plaza Bintaro Jaya', 'Politeknik Keuangan Negara STAN', 'Warung Makan', 'Coffe Shop']",Rp 2.100.000/bulan,yes,[' Tipe A'],['Luas kamar: 9m'],"[' Rp 2.100.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']]","[['AC', 'Lemari', 'Meja', 'TV Kabel']]"
https://infokost.id/listing/chendana-homestay/,Chendana Homestay,"Jl. Hang Tuah No.10, Renon, Denpasar Selatan, Kota Denpasar, Bali 80239","RENON,           DENPASAR SELATAN,           KOTA DENPASAR,           BALI           80239",-8.673592911890294,115.24567074764208,Kost Campur,,"[' Area parkir', ' CCTV', ' Rooftop', ' Wifi']","['Monumen Bajra Sandhi', 'Matahari Terbit Beach Sanur', 'Udayana Golf Driving Range', 'Gandhi Memorial International School', 'Plaza Renon']",Rp 3.500.000/bulan,yes,[' Standard'],['Luas kamar: 12m'],"[' Rp 3.500.000', ' ']","[['1 Tempat tidur (160x200) 1 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei', 'TV Kabel']]"
https://infokost.id/listing/kost-upik/,Kost Upik,"Near South Tangerang, Pisangan, East Ciputat, South Tangerang City, Banten 15419","PISANGAN,           CIPUTAT TIMUR,           KOTA TANGERANG SELATAN,           BANTEN           15419",-6.307185,106.758612,Kost Campur,,[' Area parkir'],"['Universitas Islam Negeri Syarif Hidayatullah Jakarta', 'International Sports Club of Indonesia ISCI', 'Apotek dan Klinik Berkah Salamah Ciputat', 'Sekolah Tinggi Ilmu Ekonomi Ganesha', 'Coffe Shop', 'Warung Makan']",Rp 650.000/bulan,yes,[' Tipe A'],['Luas kamar: 4m'],"[' Rp 650.000', ' ']","[['0 Tempat tidur (0) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar']]",[[]]
https://infokost.id/listing/kost-berkah-residence/,Kost Berkah Residence,"Jl. G2 No.3, RT.4/RW.2, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410","SLIPI,           PALMERAH,           KOTA JAKARTA BARAT,           DKI JAKARTA           11410",-6.192457620749002,106.80136201544471,Kost Campur,,"[' Area makan', ' Area parkir', ' Dapur']","['Rumah Sakit Pelni', 'Plaza Slipi Jaya', 'Polres Metro Jakarta Barat']",Rp 1.000.000/bulan,yes,[' Kamar Single'],['Luas kamar: 9m'],"[' Rp 1.000.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam']]","[['AC', 'Lemari']]"
https://infokost.id/listing/kost-tirtayasa-44-bandung/,Kost Tirtayasa 44 Bandung,Jalan Sultan Tirtayasa no. 44 Bandung,"SADANG SERANG,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.9041,107.615174,Kost Putra,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 1.300.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-10-e/,Kost 10.E,"Jl. Yado II E No.10, RT.4/RW.4, Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12140","GANDARIA UTARA,           KEBAYORAN BARU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12140",-6.253658854654919,106.79015746364936,Kost Campur,,"[' Area makan', ' Dapur', ' Kulkas', ' Ruang santai / ruang tamu']","['Stasiun MRT Blok A', 'Apotek', 'Pondok Indah Mall']",Rp 2.000.000/bulan,yes,[' Standard'],['Luas kamar: 7m'],"[' Rp 2.000.000', ' ']","[['1 Tempat tidur (90x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam']]","[['AC', 'Lemari']]"
https://infokost.id/listing/kosan-rumah-damar-58-sukajadi-bandung/,Kosan Rumah Damar 58 Sukajadi Bandung,"Gg. Damar Selatan No.58, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia","DAGO,           COBLONG,           KOTA BANDUNG,           JAWA BARAT",-6.882527659,107.5972568,Kost Campur,Luas Kamar: 8--10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 850.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-giga-tipe-a-denpasar-selatan/,Kost Giga Tipe A Denpasar Selatan,"Jalan klu silus Gg. IV H No.4, Pedungan, Kec. Denpasar Sel., Kota Denpasar","PEDUNGAN,           DENPASAR SELATAN,           KOTA DENPASAR,           BALI",-8.683447588,115.2067868,Kost Campur,Luas Kamar: 13 -- 15 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 800.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-omah-brilian-tegalrejo-yogyakarta/,Kost Omah Brilian Tegalrejo Yogyakarta,KOMPLEK BEPEKA NO 10 TR III RT10 RW 04 JL HOSCOKROAMINOTO TEGALREJO YOGYAKARTA 55244,"TEGALREJO,           GEDANG SARI,           KABUPATEN GUNUNG KIDUL,           DI YOGYAKARTA",-7.782613,110.351438,Kost Putri,Luas Kamar: 8 -- 10 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 650.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/sapodil-mansion/,Sapodil Mansion,"Jl. Anggrek 4 No.39 RT.6/RW.7, Kuningan, Karet Kuningan Kecamatan Setiabudi Kota Jakarta Selatan Daerah Khusus Ibukota Jakarta 12940","KARET KUNINGAN,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12940",-6.218795115210442,106.82568696052746,Kost Campur,,"[' Area makan', ' Area parkir', ' CCTV', ' Dapur', ' Dispenser', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Stasiun MRT Bendungan Hilir', 'Siloam Hospitals Semanggi', 'Tokopedia Tower', 'Mal Ambasador', 'Kuningan City Mall']",Rp 2.700.000/bulan,yes,[' Deluxe'],['Luas kamar: 9m'],"[' Rp 2.700.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei']]"
https://infokost.id/listing/kost-cemerlang-2/,Kost Cemerlang,"Jl. Kemanggisan Pulo No.30, RT.2/RW.17, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","PALMERAH,           PALMERAH,           KOTA JAKARTA BARAT,           DKI JAKARTA           11480",-6.198511131882425,106.79165656850496,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Kompor', ' Laundry', ' Ruang santai / ruang tamu']","['Rumah Sakit Patria IKKT', 'Universitas Bina Nusantara – Kampus Syahdan']",Rp 1.650.000/bulan,yes,"[' Kontrakan', ' Medium']","['Luas kamar: 14,06m', 'Luas kamar: 9,88m']","[' Rp 2.100.000', ' ', ' Rp 1.650.000', ' ']","[['1 Tempat tidur (100x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower'], ['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower']]","[['AC', 'Lemari'], ['AC', 'Lemari']]"
https://infokost.id/listing/kost-putri-bu-titik/,Kost Putri Bu Titik,"Jl. Antena V no. 23 Gandaria Utara, Kec. Kby. Baru, Kota Jakarta Selatan","GANDARIA UTARA,           KEBAYORAN BARU,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12140",-6.25120014287724,106.792719199398,Kost Campur,,"[' Area parkir', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Ruang santai / ruang tamu']","['Stasiun MRT – Blok M', 'Blok M Square', 'RSUD Kebayoran Lama', 'Apotek Kimia Farma Radio Dalam Premier']",Rp 2.100.000/bulan,yes,[' Tipe A'],['Luas kamar: 12m'],"[' Rp 2.100.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-tens-sukajadi-bandung/,Kost Tens Sukajadi Bandung,"Gg. Pak Elas 10, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia","SUKAWARNA,           SUKAJADI,           KOTA BANDUNG,           JAWA BARAT",-6.888913,107.594193,Kost Campur,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 600.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/rukita-flamboyan-bintaro/,Rukita Flamboyan Bintaro,"Jl. WR Supratman, Jl. Buntu No. 8, Pondok Ranji, Bintaro, Tangerang Selatan","PONDOK RANJI,           CIPUTAT TIMUR,           KOTA TANGERANG SELATAN,           BANTEN           15225",-6.2743824,106.7436624,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Dispenser', ' Kompor', ' Kulkas', ' Laundry', ' Meja kompor', ' Ruang santai / ruang tamu', ' Wifi']","['\xa0\xa0Supermarket', '\xa0\xa0Sekolah', '\xa0\xa0Rumah Sakit', '\xa0\xa0Rumah Makan', '\xa0\xa0Mall', '\xa0\xa0Kampus', '\xa0\xa0Halte Bus']",Rp 1.600.000/bulan,yes,"[' Regular Single', ' Superior Single']","['Luas kamar: 11,25m', 'Luas kamar: 13,05m']","[' Rp 1.600.000', ' ', ' Rp 1.650.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel'], ['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower, Wastafel']]","[['AC', 'Kursi', 'Lemari', 'Meja'], ['AC', 'Kursi', 'Lemari', 'Meja']]"
https://infokost.id/listing/kost-khusus-putri-zahra-coblong-bandung/,Kost Khusus Putri Zahra Coblong Bandung,Jln. Kanayakan blk. A-35,"SARIJADI,           SUKASARI,           KOTA BANDUNG,           JAWA BARAT",-6.87672473,107.6193475,Kost Putri,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 2.500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-kadipaten-kidul-guest-house-kraton-yogyakarta/,Kost Kadipaten Kidul Guest House Kraton Yogyakarta,"Jl. Kadipaten Kidul 10, Kadipaten, Kraton, Yogyakarta, 55132","KADIPATEN,           KRATON,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.8081084540549,110.35870034248,Kost Putra,Luas Kamar: 15--20 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 2.500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/prima-bintang-kost/,Prima Bintang Kost,"Jalan Karet Pedurenan Gang Haji Sidik No.13 RT.4/RW.6 Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940","KARET KUNINGAN,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12940",-6.21962998555118,106.82398307211686,Kost Campur,,"[' Area parkir', ' Dapur', ' Dispenser', ' Kulkas', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Siloam Hospitals Semanggi', 'Hollywood XXI', 'Bellagio Boutique Mall', 'Stasiun MRT Bendungan Hilir', 'Universitas Katolik Indonesia Atma Jaya']",Rp 3.000.000/bulan,yes,[' Double Bed'],['Luas kamar: 12m'],"[' Rp 3.000.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'TV Kabel']]"
https://infokost.id/listing/kost-putri-zulaikha-giwangan-yogyakarta/,Kost Putri Zulaikha Giwangan Yogyakarta,Giwangan Gang Sadewa No 1 RT 2 RW 1 Umbulharjo Yogyakarta,"WIROGUNAN,           MERGANGSAN,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.811416,110.379823,Kost Putri,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 650.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-ciujung-40-gambir-jakarta-pusat-2/,Kost Ciujung 40 Gambir Jakarta Pusat,"Jl. Ciujung No.40, RT.8/RW.1, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150","CIDENG,           GAMBIR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10150",-6.176910764358654,106.80965860033058,Kost Campur,,"[' Area parkir', ' CCTV', ' Dapur', ' Kompor', ' Wifi']","['RSUD Tarakan Jakarta', 'Kantor Walikota Administrasi Jakarta Pusat', 'SPBU']",Rp 1.600.000/bulan,yes,[' Standard Single'],"['Luas kamar: 4,14m']","[' Rp 1.600.000', ' ']","[['1 Tempat tidur (100x200) 1 orang', 'Tidak termasuk listrik', 'Kamar mandi luar, Shower']]","[['AC', 'Meja']]"
https://infokost.id/listing/kost-pasiraman-13-tipe-a-yogyakarta/,Kost Pasiraman 13 Tipe A Yogyakarta,"jl. jetis pasiraman no.13 , cokrodiningratan , jetis , YK","COKRODININGRATAN,           JETIS,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.778600,110.368707,Kost Putra,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 650.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-home-8a/,KOST HOME 8A,"Jl. Industri 3 No.8A, RT.11/RW.1, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10720","GUNUNG SAHARI UTARA,           SAWAH BESAR,           KOTA JAKARTA PUSAT,           DKI JAKARTA           10720",-6.145426565487742,106.83538668146709,Kost Campur,,"[' Area parkir', ' CCTV', ' Dispenser', ' Kulkas', ' Ruang santai / ruang tamu', ' Wifi']","['Rumah Sakit Husada', 'Jakarta International Expo', 'Rajawali Station', 'Mangga Dua Square', 'Mangga Besar Station', 'Badan Meteorologi Klimatologi dan Geofisika Indonesia']",Rp 2.500.000/bulan,yes,[' Tipe A'],['Luas kamar: 10m'],"[' Rp 2.500.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kursi', 'Lemari', 'Meja', 'Sprei']]"
https://infokost.id/listing/kost-muslim-sagan-gondokusuman-yogyakarta/,Kost Muslim Sagan Gondokusuman Yogyakarta,"sagan gk 5/ 873, terban, gondokusuman, yogyakarta","TERBAN,           GONDOKUSUMAN,           KOTA YOGYAKARTA,           DI YOGYAKARTA",-7.778541,110.377609,Kost Putra,Luas Kamar: 10 -- 12 m,[],"['\xa0\xa0Supermarket', ' \xa0\xa0Sekolah', ' \xa0\xa0Rumah Sakit', ' \xa0\xa0Rumah Makan', ' \xa0\xa0Mall', ' \xa0\xa0Kampus', ' \xa0\xa0Halte Bus']",Rp 500.000/bulan,no,[],[],[],[],[]
https://infokost.id/listing/kost-47-kemandoran-kebayoran-lama/,Kost 47 Kemandoran Kebayoran Lama,"Jl. Kemandoran I No. 47, Kebayoran Lama, Jakarta Selatan","GROGOL UTARA,           KEBAYORAN LAMA,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12210",-6.213797,106.790932,Kost Campur,,"[' Area parkir', ' Wifi']","['Gelora Bung Karno Stadium', 'Grand ITC Permata Hijau', 'Menara Kompas', 'SD Islam Al Azhar 5 Kemandoran', 'Masjid Baitul Hakim (LDII)', 'Apotek']",Rp 1.600.000/bulan,yes,[' Standard Double'],['Luas kamar: 8m'],"[' Rp 1.600.000', ' ']","[['1 Tempat tidur (160x200) 2 orang', 'Tidak termasuk listrik', 'Kamar mandi dalam, Shower']]","[['AC', 'Kursi', 'Lemari']]"
https://infokost.id/listing/kost-garden-terrace-setiabudi/,Kost Garden Terrace Setiabudi,"Jl. Karet Pedurenan No.40A, RT.3/RW.7, Kuningan, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta 12940","KARET KUNINGAN,           SETIA BUDI,           KOTA JAKARTA SELATAN,           DKI JAKARTA           12940",-6.221266628581547,106.82535528250497,Kost Campur,,"[' Area parkir', ' CCTV', ' Cleaning service', ' Dapur', ' Laundry', ' Ruang santai / ruang tamu', ' Wifi']","['Kuningan City', 'Plaza Festival Mall Kuningan', 'GBK', 'Mal Ambasador', 'Siloam Hospital Semanggi']",Rp 4.200.000/bulan,yes,"[' Standard', ' Deluxe']","['Luas kamar: 17m', 'Luas kamar: 24m']","[' Rp 4.200.000', ' ', ' Rp 4.800.000', ' ']","[['1 Tempat tidur (120x200) 1 orang', 'Termasuk listrik', '\n          Terdapat Balkon          ', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air'], ['1 Tempat tidur (160x200) 2 orang', 'Termasuk listrik', '\n          Terdapat Balkon          ', '\n          Jendela kearah luar          ', 'Kamar mandi dalam, Shower, Wastafel, Pemanas air']]","[['AC', 'Kulkas', 'Kursi', 'Lemari', 'Meja', 'TV Kabel'], ['AC', 'Kulkas', 'Kursi', 'Lemari', 'Meja', 'TV Kabel']]"
